Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 45 deg. 
Azimuth: 4 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20200726:0210,0.0,0.0,18.14,2.28,0.0
20200726:0310,0.0,0.0,18.37,2.28,0.0
20200726:0410,3.22,4.53,18.52,2.97,0.0
20200726:0510,12.08,13.28,17.31,3.45,0.0
20200726:0610,27.34,22.49,16.54,3.24,0.0
20200726:0710,68.8,31.8,17.71,3.31,0.0
20200726:0810,216.22,40.79,18.96,4.07,0.0
20200726:0910,105.84,48.84,18.32,5.1,0.0
20200726:1010,827.73,54.98,18.27,5.03,0.0
20200726:1110,278.69,57.89,19.66,4.62,0.0
20200726:1210,883.42,56.63,21.46,4.9,0.0
20200726:1310,897.32,51.63,22.44,4.9,0.0
20200726:1410,561.26,44.22,23.0,4.48,0.0
20200726:1510,550.93,35.51,23.16,4.28,0.0
20200726:1610,268.38,26.27,22.98,4.21,0.0
20200726:1710,142.96,16.98,22.29,3.66,0.0
20200726:1810,26.57,8.0,21.38,2.76,0.0
20200726:1910,0.0,0.0,20.14,2.07,0.0
20200726:2010,0.0,0.0,18.72,2.14,0.0
20200726:2110,0.0,0.0,17.69,2.21,0.0
20200726:2210,0.0,0.0,16.67,2.07,0.0
20200726:2310,0.0,0.0,15.52,1.72,0.0
20200727:0010,0.0,0.0,14.96,1.38,0.0
20200727:0110,0.0,0.0,14.97,1.1,0.0
20200727:0210,0.0,0.0,14.94,0.97,0.0
20200727:0310,0.0,0.0,14.47,0.9,0.0
20200727:0410,17.71,4.36,14.46,0.69,0.0
20200727:0510,70.85,13.11,14.71,0.41,0.0
20200727:0610,131.8,22.32,16.45,0.48,0.0
20200727:0710,228.6,31.63,19.37,1.17,0.0
20200727:0810,398.79,40.61,21.0,1.86,0.0
20200727:0910,435.58,48.65,22.38,2.41,0.0
20200727:1010,479.13,54.77,22.89,3.1,0.0
20200727:1110,119.96,57.66,22.65,2.76,0.0
20200727:1210,212.57,56.41,22.44,2.69,0.0
20200727:1310,90.85,51.43,21.87,2.41,0.0
20200727:1410,152.59,44.03,20.56,1.59,0.0
20200727:1510,373.08,35.34,20.54,2.21,0.0
20200727:1610,294.44,26.11,21.71,3.03,0.0
20200727:1710,40.57,16.81,21.97,3.38,0.0
20200727:1810,6.44,7.83,21.08,2.83,0.0
20200727:1910,0.0,0.0,21.68,2.07,0.0
20200727:2010,0.0,0.0,20.35,2.34,0.0
20200727:2110,0.0,0.0,19.41,2.48,0.0
20200727:2210,0.0,0.0,18.94,2.62,0.0
20200727:2310,0.0,0.0,18.68,2.76,0.0
20200728:0010,0.0,0.0,18.54,2.76,0.0
20200728:0110,0.0,0.0,18.35,2.9,0.0
20200728:0210,0.0,0.0,18.24,2.76,0.0
20200728:0310,0.0,0.0,17.96,2.62,0.0
20200728:0410,19.32,4.17,17.88,2.62,0.0
20200728:0510,63.6,12.93,18.48,2.69,0.0
20200728:0610,193.68,22.15,19.71,2.83,0.0
20200728:0710,370.92,31.46,20.87,3.38,0.0
20200728:0810,386.02,40.44,21.63,4.21,0.0
20200728:0910,187.87,48.46,22.24,5.1,0.0
20200728:1010,701.92,54.56,22.77,6.28,0.0
20200728:1110,959.88,57.44,23.14,5.93,0.0
20200728:1210,989.86,56.19,23.81,5.86,0.0
20200728:1310,832.65,51.23,23.98,5.66,0.0
20200728:1410,592.66,43.85,23.91,5.45,0.0
20200728:1510,215.7,35.17,23.34,5.31,0.0
20200728:1610,310.35,25.93,22.36,5.17,0.0
20200728:1710,141.63,16.64,21.09,4.48,0.0
20200728:1810,33.81,7.65,20.02,3.72,0.0
20200728:1910,0.0,0.0,19.74,3.03,0.0
20200728:2010,0.0,0.0,18.64,2.76,0.0
20200728:2110,0.0,0.0,17.62,2.62,0.0
20200728:2210,0.0,0.0,16.86,2.55,0.0
20200728:2310,0.0,0.0,16.0,2.28,0.0
20200729:0010,0.0,0.0,15.0,2.21,0.0
20200729:0110,0.0,0.0,14.56,2.28,0.0
20200729:0210,0.0,0.0,14.21,2.41,0.0
20200729:0310,0.0,0.0,13.87,2.48,0.0
20200729:0410,16.91,3.99,13.3,2.48,0.0
20200729:0510,61.18,12.76,13.84,2.41,0.0
20200729:0610,200.04,21.98,15.31,3.31,0.0
20200729:0710,415.07,31.29,16.98,4.21,0.0
20200729:0810,436.26,40.25,18.13,5.24,0.0
20200729:0910,600.5,48.26,18.7,5.24,0.0
20200729:1010,699.1,54.34,19.37,5.24,0.0
20200729:1110,818.17,57.21,19.93,5.1,0.0
20200729:1210,970.2,55.96,21.1,5.17,0.0
20200729:1310,849.91,51.02,21.78,5.03,0.0
20200729:1410,777.67,43.65,22.19,4.83,0.0
20200729:1510,533.55,34.99,22.23,4.55,0.0
20200729:1610,351.32,25.76,21.95,4.34,0.0
20200729:1710,141.93,16.46,21.23,4.07,0.0
20200729:1810,38.64,7.46,20.16,3.17,0.0
20200729:1910,0.0,0.0,18.32,2.55,0.0
20200729:2010,0.0,0.0,16.88,2.07,0.0
20200729:2110,0.0,0.0,15.3,1.59,0.0
20200729:2210,0.0,0.0,13.92,1.45,0.0
20200729:2310,0.0,0.0,13.07,1.45,0.0
20200730:0010,0.0,0.0,12.35,1.45,0.0
20200730:0110,0.0,0.0,11.55,1.52,0.0
20200730:0210,0.0,0.0,10.96,1.59,0.0
20200730:0310,0.0,0.0,10.37,1.59,0.0
20200730:0410,14.49,3.8,9.97,1.59,0.0
20200730:0510,60.38,12.58,11.27,1.17,0.0
20200730:0610,195.32,21.8,14.46,1.31,0.0
20200730:0710,407.75,31.11,16.4,1.31,0.0
20200730:0810,624.33,40.07,17.99,1.59,0.0
20200730:0910,809.73,48.06,19.51,2.07,0.0
20200730:1010,938.9,54.12,20.81,2.14,0.0
20200730:1110,990.0,56.97,22.0,2.21,0.0
20200730:1210,1031.8,55.73,23.0,2.48,0.0
20200730:1310,936.69,50.81,23.62,2.55,0.0
20200730:1410,748.88,43.46,24.02,2.48,0.0
20200730:1510,559.02,34.8,24.15,2.76,0.0
20200730:1610,318.27,25.57,23.79,2.9,0.0
20200730:1710,138.19,16.27,23.09,2.62,0.0
20200730:1810,35.42,7.27,22.11,2.07,0.0
20200730:1910,0.0,0.0,20.67,1.93,0.0
20200730:2010,0.0,0.0,18.75,1.93,0.0
20200730:2110,0.0,0.0,17.05,1.79,0.0
20200730:2210,0.0,0.0,15.81,1.59,0.0
20200730:2310,0.0,0.0,14.94,1.52,0.0
20200731:0010,0.0,0.0,14.6,1.45,0.0
20200731:0110,0.0,0.0,14.33,1.38,0.0
20200731:0210,0.0,0.0,13.82,1.38,0.0
20200731:0310,0.0,0.0,14.02,1.17,0.0
20200731:0410,13.69,3.61,14.0,1.1,0.0
20200731:0510,56.35,12.4,14.67,0.83,0.0
20200731:0610,193.28,21.63,17.03,0.69,0.0
20200731:0710,404.99,30.93,18.94,1.1,0.0
20200731:0810,615.5,39.88,20.8,1.1,0.0
20200731:0910,808.45,47.85,22.44,1.03,0.0
20200731:1010,915.33,53.89,23.82,0.69,0.0
20200731:1110,987.83,56.73,25.03,0.41,0.0
20200731:1210,1023.23,55.49,26.08,0.55,0.0
20200731:1310,896.78,50.58,26.89,0.69,0.0
20200731:1410,742.28,43.25,27.45,0.9,0.0
20200731:1510,552.69,34.6,27.68,1.1,0.0
20200731:1610,343.39,25.38,27.59,1.38,0.0
20200731:1710,135.86,16.08,27.11,1.79,0.0
20200731:1810,36.23,7.07,25.95,2.0,0.0
20200731:1910,0.0,0.0,24.21,2.41,0.0
20200731:2010,0.0,0.0,22.41,2.48,0.0
20200731:2110,0.0,0.0,21.0,2.48,0.0
20200731:2210,0.0,0.0,19.81,2.41,0.0
20200731:2310,0.0,0.0,18.72,2.34,0.0
20200801:0010,0.0,0.0,17.64,2.21,0.0
20200801:0110,0.0,0.0,16.68,2.14,0.0
20200801:0210,0.0,0.0,15.84,2.14,0.0
20200801:0310,0.0,0.0,15.1,2.0,0.0
20200801:0410,12.88,3.42,14.61,1.86,0.0
20200801:0510,52.33,12.22,15.48,1.59,0.0
20200801:0610,192.83,21.45,19.33,1.52,0.0
20200801:0710,359.91,30.75,21.91,1.59,0.0
20200801:0810,626.49,39.69,24.44,1.72,0.0
20200801:0910,808.05,47.65,26.71,1.86,0.0
20200801:1010,913.4,53.66,28.6,1.59,0.0
20200801:1110,999.52,56.48,30.06,1.1,0.0
20200801:1210,933.14,55.24,31.14,1.31,0.0
20200801:1310,733.51,50.36,31.42,2.14,0.0
20200801:1410,354.37,43.04,30.69,3.31,0.0
20200801:1510,443.85,34.41,29.58,3.86,0.0
20200801:1610,281.73,25.19,28.08,3.24,0.0
20200801:1710,16.76,15.88,27.14,2.21,0.0
20200801:1810,10.47,6.87,26.36,1.79,0.0
20200801:1910,0.0,0.0,23.96,2.48,0.0
20200801:2010,0.0,0.0,23.18,1.79,0.0
20200801:2110,0.0,0.0,22.2,1.59,0.0
20200801:2210,0.0,0.0,20.97,1.45,0.0
20200801:2310,0.0,0.0,20.51,1.17,0.0
20200802:0010,0.0,0.0,19.37,1.38,0.0
20200802:0110,0.0,0.0,18.38,1.52,0.0
20200802:0210,0.0,0.0,17.9,1.45,0.0
20200802:0310,0.0,0.0,17.62,1.45,0.0
20200802:0410,1.61,3.23,17.44,1.66,0.0
20200802:0510,11.27,12.03,17.99,1.45,0.0
20200802:0610,26.46,21.26,20.25,1.66,0.0
20200802:0710,216.27,30.57,20.24,1.86,0.0
20200802:0810,153.47,39.5,20.0,1.79,0.0
20200802:0910,454.24,47.43,20.31,1.72,0.0
20200802:1010,172.88,53.43,21.2,1.31,0.0
20200802:1110,100.55,56.23,21.73,1.24,0.0
20200802:1210,72.33,55.0,21.73,1.93,0.0
20200802:1310,127.01,50.12,20.73,2.34,0.0
20200802:1410,163.18,42.83,20.63,2.76,0.0
20200802:1510,329.65,34.2,20.52,2.55,0.0
20200802:1610,172.18,24.99,20.63,2.41,0.0
20200802:1710,128.17,15.68,20.7,2.21,0.0
20200802:1810,13.69,6.66,20.31,1.86,0.0
20200802:1910,0.0,0.0,19.24,1.86,0.0
20200802:2010,0.0,0.0,18.53,1.79,0.0
20200802:2110,0.0,0.0,18.18,2.14,0.0
20200802:2210,0.0,0.0,17.61,2.55,0.0
20200802:2310,0.0,0.0,16.93,2.69,0.0
20200803:0010,0.0,0.0,16.48,2.69,0.0
20200803:0110,0.0,0.0,16.15,2.55,0.0
20200803:0210,0.0,0.0,15.65,2.48,0.0
20200803:0310,0.0,0.0,15.21,2.28,0.0
20200803:0410,1.61,3.03,14.56,2.14,0.0
20200803:0510,22.54,11.84,14.54,2.21,0.0
20200803:0610,136.42,21.08,14.82,2.21,0.0
20200803:0710,269.88,30.38,15.9,2.34,0.0
20200803:0810,450.54,39.3,17.08,2.48,0.0
20200803:0910,705.48,47.22,18.32,2.34,0.0
20200803:1010,429.64,53.19,19.34,2.28,0.0
20200803:1110,562.23,55.97,20.43,2.28,0.0
20200803:1210,203.75,54.74,21.11,2.41,0.0
20200803:1310,361.56,49.88,21.77,2.62,0.0
20200803:1410,355.22,42.6,21.82,3.1,0.0
20200803:1510,158.18,33.99,21.54,3.38,0.0
20200803:1610,240.53,24.78,21.12,3.31,0.0
20200803:1710,132.86,15.47,20.45,3.24,0.0
20200803:1810,31.4,6.45,19.68,2.9,0.0
20200803:1910,0.0,0.0,18.74,2.14,0.0
20200803:2010,0.0,0.0,17.5,1.93,0.0
20200803:2110,0.0,0.0,16.51,1.93,0.0
20200803:2210,0.0,0.0,15.85,2.21,0.0
20200803:2310,0.0,0.0,15.2,2.28,0.0
20200804:0010,0.0,0.0,14.53,2.14,0.0
20200804:0110,0.0,0.0,14.06,1.93,0.0
20200804:0210,0.0,0.0,13.89,2.0,0.0
20200804:0310,0.0,0.0,13.72,1.79,0.0
20200804:0410,4.83,2.83,13.28,1.59,0.0
20200804:0510,64.4,11.65,13.55,1.45,0.0
20200804:0610,182.66,20.89,15.34,1.79,0.0
20200804:0710,243.34,30.19,15.68,2.28,0.0
20200804:0810,484.2,39.1,16.98,2.76,0.0
20200804:0910,312.1,47.0,18.16,3.24,0.0
20200804:1010,375.5,52.95,19.3,3.52,0.0
20200804:1110,149.06,55.71,19.95,3.38,0.0
20200804:1210,278.18,54.48,20.6,3.1,0.0
20200804:1310,343.47,49.64,20.98,3.24,0.0
20200804:1410,228.84,42.38,20.74,3.38,0.0
20200804:1510,462.67,33.77,20.6,3.1,0.0
20200804:1610,263.8,24.57,20.47,2.9,0.0
20200804:1710,129.41,15.26,20.14,2.62,0.0
20200804:1810,31.4,6.23,19.55,1.86,0.0
20200804:1910,0.0,0.0,18.54,1.03,0.0
20200804:2010,0.0,0.0,18.1,0.83,0.0
20200804:2110,0.0,0.0,18.1,0.55,0.0
20200804:2210,0.0,0.0,17.54,0.69,0.0
20200804:2310,0.0,0.0,16.75,0.76,0.0
20200805:0010,0.0,0.0,16.35,0.48,0.0
20200805:0110,0.0,0.0,15.94,0.14,0.0
20200805:0210,0.0,0.0,15.51,0.41,0.0
20200805:0310,0.0,0.0,14.98,0.9,0.0
20200805:0410,7.25,2.63,12.76,1.31,0.0
20200805:0510,53.94,11.46,12.84,1.31,0.0
20200805:0610,191.03,20.71,16.32,1.17,0.0
20200805:0710,425.02,30.0,18.25,1.86,0.0
20200805:0810,623.13,38.9,20.1,2.34,0.0
20200805:0910,814.53,46.78,21.78,2.62,0.0
20200805:1010,891.44,52.7,22.98,2.76,0.0
20200805:1110,960.69,55.45,23.78,2.41,0.0
20200805:1210,1015.0,54.22,24.59,2.21,0.0
20200805:1310,918.66,49.39,25.04,2.21,0.0
20200805:1410,765.17,42.14,25.54,2.14,0.0
20200805:1510,563.81,33.55,25.74,2.0,0.0
20200805:1610,346.17,24.35,25.66,1.66,0.0
20200805:1710,130.97,15.04,25.29,1.31,0.0
20200805:1810,29.79,6.0,23.97,0.83,0.0
20200805:1910,0.0,0.0,22.18,1.31,0.0
20200805:2010,0.0,0.0,21.3,1.24,0.0
20200805:2110,0.0,0.0,20.14,1.31,0.0
20200805:2210,0.0,0.0,19.68,1.24,0.0
20200805:2310,0.0,0.0,20.19,1.03,0.0
20200806:0010,0.0,0.0,19.54,0.76,0.0
20200806:0110,0.0,0.0,19.04,0.55,0.0
20200806:0210,0.0,0.0,18.59,0.41,0.0
20200806:0310,0.0,0.0,18.19,0.14,0.0
20200806:0410,0.0,0.0,17.74,0.34,0.0
20200806:0510,53.94,11.27,17.59,0.55,0.0
20200806:0610,192.34,20.52,18.38,0.14,0.0
20200806:0710,408.99,29.81,21.59,0.76,0.0
20200806:0810,632.73,38.7,23.53,0.62,0.0
20200806:0910,842.54,46.56,25.11,0.21,0.0
20200806:1010,960.0,52.45,26.3,1.03,0.0
20200806:1110,1029.92,55.18,27.14,1.31,0.0
20200806:1210,1043.26,53.95,27.81,1.45,0.0
20200806:1310,904.68,49.14,28.27,1.52,0.0
20200806:1410,752.99,41.9,28.55,1.59,0.0
20200806:1510,562.82,33.32,28.62,1.79,0.0
20200806:1610,343.76,24.13,28.37,2.07,0.0
20200806:1710,129.69,14.82,27.73,2.41,0.0
20200806:1810,28.18,5.77,26.18,2.21,0.0
20200806:1910,0.0,0.0,24.23,2.48,0.0
20200806:2010,0.0,0.0,22.32,2.48,0.0
20200806:2110,0.0,0.0,20.7,2.34,0.0
20200806:2210,0.0,0.0,19.21,2.21,0.0
20200806:2310,0.0,0.0,18.17,2.0,0.0
20200807:0010,0.0,0.0,18.11,1.72,0.0
20200807:0110,0.0,0.0,18.5,1.45,0.0
20200807:0210,0.0,0.0,17.99,1.38,0.0
20200807:0310,0.0,0.0,17.0,1.52,0.0
20200807:0410,0.0,0.0,16.11,1.59,0.0
20200807:0510,54.74,11.07,16.21,1.38,0.0
20200807:0610,190.2,20.32,19.13,1.1,0.0
20200807:0710,406.84,29.61,22.34,1.24,0.0
20200807:0810,629.44,38.49,24.46,1.66,0.0
20200807:0910,824.45,46.33,26.32,2.0,0.0
20200807:1010,944.27,52.2,27.7,2.0,0.0
20200807:1110,1013.8,54.9,28.75,1.86,0.0
20200807:1210,1015.03,53.67,29.58,1.79,0.0
20200807:1310,918.25,48.87,30.19,1.72,0.0
20200807:1410,758.86,41.66,30.49,1.59,0.0
20200807:1510,562.66,33.09,30.62,1.66,0.0
20200807:1610,340.11,23.9,30.44,1.72,0.0
20200807:1710,127.61,14.59,29.92,1.86,0.0
20200807:1810,26.57,5.54,28.35,1.72,0.0
20200807:1910,0.0,0.0,26.46,2.21,0.0
20200807:2010,0.0,0.0,24.51,2.28,0.0
20200807:2110,0.0,0.0,22.95,2.14,0.0
20200807:2210,0.0,0.0,21.81,2.0,0.0
20200807:2310,0.0,0.0,21.17,1.86,0.0
20200808:0010,0.0,0.0,20.84,1.72,0.0
20200808:0110,0.0,0.0,20.8,1.59,0.0
20200808:0210,0.0,0.0,20.96,1.45,0.0
20200808:0310,0.0,0.0,22.15,1.03,0.0
20200808:0410,0.0,0.0,22.52,0.62,0.0
20200808:0510,55.55,10.87,22.48,0.34,0.0
20200808:0610,185.74,20.13,23.89,0.21,0.0
20200808:0710,395.05,29.42,26.53,0.48,0.0
20200808:0810,615.11,38.28,28.59,0.97,0.0
20200808:0910,815.55,46.1,30.07,1.38,0.0
20200808:1010,923.84,51.94,30.87,1.17,0.0
20200808:1110,943.68,54.63,31.41,0.69,0.0
20200808:1210,875.87,53.39,32.26,0.41,0.0
20200808:1310,731.37,48.61,32.69,0.14,0.0
20200808:1410,696.28,41.41,32.88,0.21,0.0
20200808:1510,536.29,32.85,33.0,0.48,0.0
20200808:1610,326.67,23.67,32.69,0.76,0.0
20200808:1710,124.51,14.35,31.97,1.1,0.0
20200808:1810,25.76,5.3,30.13,1.66,0.0
20200808:1910,0.0,0.0,28.29,1.59,0.0
20200808:2010,0.0,0.0,26.5,1.52,0.0
20200808:2110,0.0,0.0,25.51,1.59,0.0
20200808:2210,0.0,0.0,24.4,1.72,0.0
20200808:2310,0.0,0.0,23.86,1.59,0.0
20200809:0010,0.0,0.0,23.19,1.59,0.0
20200809:0110,0.0,0.0,22.4,1.52,0.0
20200809:0210,0.0,0.0,21.75,1.52,0.0
20200809:0310,0.0,0.0,21.21,1.45,0.0
20200809:0410,0.0,0.0,20.89,1.38,0.0
20200809:0510,56.35,10.67,21.12,1.17,0.0
20200809:0610,182.38,19.93,23.21,0.76,0.0
20200809:0710,384.85,29.22,26.43,0.48,0.0
20200809:0810,601.15,38.07,28.31,0.55,0.0
20200809:0910,761.32,45.87,30.31,0.83,0.0
20200809:1010,882.22,51.68,31.75,1.03,0.0
20200809:1110,902.9,54.34,32.45,1.24,0.0
20200809:1210,649.01,53.11,33.24,1.24,0.0
20200809:1310,467.12,48.34,32.79,1.24,0.0
20200809:1410,651.28,41.16,31.08,2.69,0.0
20200809:1510,319.03,32.61,28.31,2.97,0.0
20200809:1610,193.28,23.43,28.4,1.86,0.0
20200809:1710,73.5,14.11,28.65,1.79,0.0
20200809:1810,23.35,5.05,27.84,2.14,0.0
20200809:1910,0.0,0.0,26.46,2.07,0.0
20200809:2010,0.0,0.0,25.58,2.34,0.0
20200809:2110,0.0,0.0,25.12,2.69,0.0
20200809:2210,0.0,0.0,24.82,3.03,0.0
20200809:2310,0.0,0.0,24.44,2.69,0.0
20200810:0010,0.0,0.0,24.05,2.34,0.0
20200810:0110,0.0,0.0,23.58,2.28,0.0
20200810:0210,0.0,0.0,23.08,2.28,0.0
20200810:0310,0.0,0.0,22.43,1.86,0.0
20200810:0410,0.0,0.0,21.81,1.93,0.0
20200810:0510,54.74,10.47,21.68,1.93,0.0
20200810:0610,57.33,19.74,22.57,2.28,0.0
20200810:0710,61.74,29.01,20.62,1.52,0.0
20200810:0810,49.39,37.86,20.81,1.52,0.0
20200810:0910,112.9,45.63,20.83,1.86,0.0
20200810:1010,123.48,51.41,21.13,2.07,0.0
20200810:1110,74.97,54.06,21.33,2.41,0.0
20200810:1210,149.06,52.82,21.81,2.62,0.0
20200810:1310,106.73,48.06,22.02,2.83,0.0
20200810:1410,244.86,40.9,21.62,3.03,0.0
20200810:1510,532.81,32.36,21.39,3.1,0.0
20200810:1610,311.71,23.19,21.95,3.24,0.0
20200810:1710,96.49,13.87,22.22,2.83,0.0
20200810:1810,13.69,4.8,22.45,2.55,0.0
20200810:1910,0.0,0.0,22.33,2.76,0.0
20200810:2010,0.0,0.0,21.51,2.62,0.0
20200810:2110,0.0,0.0,20.9,2.55,0.0
20200810:2210,0.0,0.0,20.61,2.69,0.0
20200810:2310,0.0,0.0,20.48,2.97,0.0
20200811:0010,0.0,0.0,20.56,3.03,0.0
20200811:0110,0.0,0.0,20.24,2.76,0.0
20200811:0210,0.0,0.0,19.83,2.48,0.0
20200811:0310,0.0,0.0,19.34,2.07,0.0
20200811:0410,0.0,0.0,19.0,1.93,0.0
20200811:0510,45.08,10.27,18.9,1.79,0.0
20200811:0610,159.67,19.54,20.66,1.93,0.0
20200811:0710,300.28,28.81,20.77,1.93,0.0
20200811:0810,530.45,37.64,22.66,2.48,0.0
20200811:0910,521.96,45.39,24.13,2.97,0.0
20200811:1010,751.84,51.15,25.98,3.38,0.0
20200811:1110,805.64,53.77,27.73,3.79,0.0
20200811:1210,851.32,52.52,28.65,3.93,0.0
20200811:1310,87.32,47.78,29.4,3.86,0.0
20200811:1410,263.45,40.63,29.67,3.52,0.0
20200811:1510,448.18,32.11,29.77,3.17,0.0
20200811:1610,314.71,22.94,29.1,3.45,0.0
20200811:1710,116.69,13.62,27.93,2.9,0.0
20200811:1810,20.93,4.55,26.55,2.28,0.0
20200811:1910,0.0,0.0,25.57,2.55,0.0
20200811:2010,0.0,0.0,24.15,2.07,0.0
20200811:2110,0.0,0.0,22.87,1.93,0.0
20200811:2210,0.0,0.0,21.76,1.93,0.0
20200811:2310,0.0,0.0,20.59,2.07,0.0
20200812:0010,0.0,0.0,19.78,2.21,0.0
20200812:0110,0.0,0.0,19.25,2.21,0.0
20200812:0210,0.0,0.0,18.71,2.21,0.0
20200812:0310,0.0,0.0,18.24,2.21,0.0
20200812:0410,0.0,0.0,17.81,2.14,0.0
20200812:0510,53.94,10.06,17.99,2.0,0.0
20200812:0610,182.16,19.34,20.62,2.0,0.0
20200812:0710,390.68,28.61,22.91,2.83,0.0
20200812:0810,611.46,37.42,24.89,3.17,0.0
20200812:0910,795.57,45.15,26.76,3.72,0.0
20200812:1010,930.75,50.87,28.18,4.62,0.0
20200812:1110,997.7,53.47,29.05,4.41,0.0
20200812:1210,991.89,52.22,29.57,4.0,0.0
20200812:1310,817.1,47.49,29.53,3.72,0.0
20200812:1410,503.41,40.36,29.89,3.59,0.0
20200812:1510,136.71,31.85,29.75,3.38,0.0
20200812:1610,172.54,22.69,28.89,3.1,0.0
20200812:1710,97.62,13.37,27.97,2.14,0.0
20200812:1810,20.13,4.29,26.52,1.31,0.0
20200812:1910,0.0,0.0,25.29,2.14,0.0
20200812:2010,0.0,0.0,24.43,2.41,0.0
20200812:2110,0.0,0.0,23.63,2.34,0.0
20200812:2210,0.0,0.0,22.7,2.28,0.0
20200812:2310,0.0,0.0,22.01,2.21,0.0
20200813:0010,0.0,0.0,21.22,1.93,0.0
20200813:0110,0.0,0.0,20.45,1.93,0.0
20200813:0210,0.0,0.0,19.89,1.93,0.0
20200813:0310,0.0,0.0,19.3,1.86,0.0
20200813:0410,0.0,0.0,18.71,1.72,0.0
20200813:0510,15.3,9.85,18.94,1.38,0.0
20200813:0610,67.03,19.13,21.57,1.31,0.0
20200813:0710,104.08,28.4,22.81,2.41,0.0
20200813:0810,65.27,37.2,24.36,2.41,0.0
20200813:0910,75.85,44.91,25.78,2.76,0.0
20200813:1010,80.26,50.6,26.57,2.83,0.0
20200813:1110,249.45,53.17,27.57,2.55,0.0
20200813:1210,490.61,51.92,26.38,2.07,0.0
20200813:1310,398.44,47.2,27.07,1.66,0.0
20200813:1410,291.95,40.09,26.7,1.59,0.0
20200813:1510,204.27,31.59,25.42,1.1,0.0
20200813:1610,273.02,22.43,25.39,0.9,0.0
20200813:1710,107.57,13.11,25.3,0.69,0.0
20200813:1810,16.1,4.02,24.7,0.76,0.0
20200813:1910,0.0,0.0,23.04,1.45,0.0
20200813:2010,0.0,0.0,21.97,1.24,0.0
20200813:2110,0.0,0.0,20.94,1.17,0.0
20200813:2210,0.0,0.0,21.78,0.62,0.0
20200813:2310,0.0,0.0,21.3,0.28,0.0
20200814:0010,0.0,0.0,19.55,1.1,0.0
20200814:0110,0.0,0.0,18.93,1.31,0.0
20200814:0210,0.0,0.0,19.03,1.17,0.0
20200814:0310,0.0,0.0,19.02,1.1,0.0
20200814:0410,0.0,0.0,18.91,1.17,0.0
20200814:0510,8.05,9.65,19.03,0.97,0.0
20200814:0610,22.93,18.93,20.5,1.17,0.0
20200814:0710,191.38,28.19,21.03,1.24,0.0
20200814:0810,545.82,36.98,20.94,2.34,0.0
20200814:0910,199.77,44.66,21.39,3.24,0.0
20200814:1010,261.53,50.32,21.56,2.69,0.0
20200814:1110,268.8,52.87,22.18,2.21,0.0
20200814:1210,321.36,51.61,22.81,2.48,0.0
20200814:1310,154.36,46.91,23.16,2.69,0.0
20200814:1410,194.16,39.81,23.2,3.03,0.0
20200814:1510,246.9,31.32,23.19,2.41,0.0
20200814:1610,196.33,22.16,22.81,1.72,0.0
20200814:1710,111.04,12.84,21.48,1.52,0.0
20200814:1810,15.3,3.75,20.79,1.52,0.0
20200814:1910,0.0,0.0,20.06,1.31,0.0
20200814:2010,0.0,0.0,19.46,0.69,0.0
20200814:2110,0.0,0.0,19.6,0.28,0.0
20200814:2210,0.0,0.0,18.64,1.03,0.0
20200814:2310,0.0,0.0,18.54,1.38,0.0
20200815:0010,0.0,0.0,18.28,1.1,0.0
20200815:0110,0.0,0.0,17.95,1.17,0.0
20200815:0210,0.0,0.0,17.79,1.24,0.0
20200815:0310,0.0,0.0,17.68,1.38,0.0
20200815:0410,0.0,0.0,17.59,1.31,0.0
20200815:0510,43.47,9.44,17.55,1.1,0.0
20200815:0610,118.09,18.72,18.41,0.69,0.0
20200815:0710,54.69,27.98,19.12,1.17,0.0
20200815:0810,161.73,36.75,20.29,1.1,0.0
20200815:0910,236.48,44.41,21.39,1.1,0.0
20200815:1010,520.56,50.04,22.31,1.03,0.0
20200815:1110,321.54,52.56,22.93,0.97,0.0
20200815:1210,163.18,51.3,23.44,1.03,0.0
20200815:1310,80.26,46.61,24.1,1.17,0.0
20200815:1410,69.68,39.52,24.38,1.17,0.0
20200815:1510,61.74,31.05,24.37,1.17,0.0
20200815:1610,69.68,21.9,24.26,1.45,0.0
20200815:1710,25.58,12.58,24.07,1.45,0.0
20200815:1810,1.61,3.48,23.25,0.97,0.0
20200815:1910,0.0,0.0,21.51,1.03,0.0
20200815:2010,0.0,0.0,20.49,0.97,0.0
20200815:2110,0.0,0.0,19.48,1.24,0.0
20200815:2210,0.0,0.0,19.31,1.1,0.0
20200815:2310,0.0,0.0,19.21,1.03,0.0
20200816:0010,0.0,0.0,18.62,1.1,0.0
20200816:0110,0.0,0.0,18.11,1.17,0.0
20200816:0210,0.0,0.0,17.32,1.38,0.0
20200816:0310,0.0,0.0,16.66,1.52,0.0
20200816:0410,0.0,0.0,16.19,1.59,0.0
20200816:0510,46.69,9.22,16.42,1.45,0.0
20200816:0610,169.17,18.51,19.22,1.24,0.0
20200816:0710,372.45,27.76,20.82,2.21,0.0
20200816:0810,354.59,36.52,22.39,2.34,0.0
20200816:0910,795.2,44.15,23.81,2.83,0.0
20200816:1010,917.65,49.76,24.89,2.97,0.0
20200816:1110,833.36,52.25,25.77,2.83,0.0
