Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201104:1310,395.9,141.03,3.58,17.38,9.83,2.83,0.0
20201104:1410,333.56,86.6,2.32,11.4,9.67,2.14,0.0
20201104:1510,34.98,25.98,0.42,3.95,9.12,1.52,0.0
20201104:1610,0.0,0.0,0.0,0.0,7.71,1.79,0.0
20201104:1710,0.0,0.0,0.0,0.0,6.21,2.0,0.0
20201104:1810,0.0,0.0,0.0,0.0,5.11,2.0,0.0
20201104:1910,0.0,0.0,0.0,0.0,5.01,1.93,0.0
20201104:2010,0.0,0.0,0.0,0.0,5.29,1.66,0.0
20201104:2110,0.0,0.0,0.0,0.0,4.98,1.66,0.0
20201104:2210,0.0,0.0,0.0,0.0,4.64,1.72,0.0
20201104:2310,0.0,0.0,0.0,0.0,4.24,1.79,0.0
20201105:0010,0.0,0.0,0.0,0.0,3.73,1.72,0.0
20201105:0110,0.0,0.0,0.0,0.0,3.27,1.79,0.0
20201105:0210,0.0,0.0,0.0,0.0,2.81,1.86,0.0
20201105:0310,0.0,0.0,0.0,0.0,2.64,1.79,0.0
20201105:0410,0.0,0.0,0.0,0.0,2.15,1.79,0.0
20201105:0510,0.0,0.0,0.0,0.0,1.55,1.79,0.0
20201105:0610,0.0,0.0,0.0,0.0,1.09,1.79,0.0
20201105:0710,129.38,55.5,1.03,6.48,0.57,1.66,0.0
20201105:0810,72.05,112.02,1.81,13.44,3.04,1.17,0.0
20201105:0910,139.63,168.56,2.89,18.77,5.62,1.45,0.0
20201105:1010,221.33,202.95,3.74,22.02,7.29,2.0,0.0
20201105:1110,326.42,205.69,4.26,22.84,8.22,2.28,0.0
20201105:1210,557.5,134.32,4.65,21.13,8.8,2.55,0.0
20201105:1310,421.11,128.31,3.55,17.1,8.88,2.41,0.0
20201105:1410,312.29,86.99,2.2,11.13,8.74,2.28,0.0
20201105:1510,26.48,22.0,0.35,3.7,8.01,1.72,0.0
20201105:1610,0.0,0.0,0.0,0.0,6.68,1.86,0.0
20201105:1710,0.0,0.0,0.0,0.0,5.46,1.86,0.0
20201105:1810,0.0,0.0,0.0,0.0,4.33,1.86,0.0
20201105:1910,0.0,0.0,0.0,0.0,3.97,1.86,0.0
20201105:2010,0.0,0.0,0.0,0.0,3.25,1.79,0.0
20201105:2110,0.0,0.0,0.0,0.0,2.68,1.72,0.0
20201105:2210,0.0,0.0,0.0,0.0,2.49,1.72,0.0
20201105:2310,0.0,0.0,0.0,0.0,2.55,1.59,0.0
20201106:0010,0.0,0.0,0.0,0.0,3.22,1.45,0.0
20201106:0110,0.0,0.0,0.0,0.0,3.71,1.38,0.0
20201106:0210,0.0,0.0,0.0,0.0,4.08,1.31,0.0
20201106:0310,0.0,0.0,0.0,0.0,4.39,1.31,0.0
20201106:0410,0.0,0.0,0.0,0.0,4.63,1.24,0.0
20201106:0510,0.0,0.0,0.0,0.0,4.92,1.1,0.0
20201106:0610,0.0,0.0,0.0,0.0,5.05,1.03,0.0
20201106:0710,130.59,52.17,0.98,6.21,4.58,0.9,0.0
20201106:0810,70.79,107.86,1.74,13.16,5.12,0.76,0.0
20201106:0910,68.42,148.09,2.36,18.48,5.79,0.62,0.0
20201106:1010,107.52,185.3,3.04,21.72,6.94,0.48,0.0
20201106:1110,523.88,151.48,4.73,22.54,7.61,0.28,0.0
20201106:1210,599.08,104.55,4.6,20.84,8.31,0.28,0.0
20201106:1310,393.61,126.07,3.36,16.82,8.91,0.34,0.0
20201106:1410,301.34,81.61,2.08,10.87,9.11,0.55,0.0
20201106:1510,16.89,18.12,0.28,3.46,8.89,0.76,0.0
20201106:1610,0.0,0.0,0.0,0.0,8.15,1.31,0.0
20201106:1710,0.0,0.0,0.0,0.0,7.11,1.52,0.0
20201106:1810,0.0,0.0,0.0,0.0,5.73,1.72,0.0
20201106:1910,0.0,0.0,0.0,0.0,5.29,1.79,0.0
20201106:2010,0.0,0.0,0.0,0.0,4.3,1.79,0.0
20201106:2110,0.0,0.0,0.0,0.0,3.14,1.72,0.0
20201106:2210,0.0,0.0,0.0,0.0,3.14,1.38,0.0
20201106:2310,0.0,0.0,0.0,0.0,3.44,1.17,0.0
20201107:0010,0.0,0.0,0.0,0.0,2.92,1.24,0.0
20201107:0110,0.0,0.0,0.0,0.0,2.2,1.31,0.0
20201107:0210,0.0,0.0,0.0,0.0,1.51,1.45,0.0
20201107:0310,0.0,0.0,0.0,0.0,0.89,1.52,0.0
20201107:0410,0.0,0.0,0.0,0.0,0.72,1.38,0.0
20201107:0510,0.0,0.0,0.0,0.0,1.63,1.03,0.0
20201107:0610,0.0,0.0,0.0,0.0,1.93,0.55,0.0
20201107:0710,54.11,48.68,0.75,5.94,0.35,0.21,0.0
20201107:0810,88.66,113.19,1.85,12.88,1.33,0.34,0.0
20201107:0910,239.86,169.44,3.27,18.19,4.8,0.55,0.0
20201107:1010,206.55,201.6,3.62,21.42,7.46,0.76,0.0
20201107:1110,513.79,169.61,4.8,22.24,9.23,1.03,0.0
20201107:1210,645.72,100.18,4.78,20.55,10.41,1.31,0.0
20201107:1310,445.07,123.8,3.55,16.55,11.02,1.24,0.0
20201107:1410,324.04,83.84,2.14,10.62,10.96,0.9,0.0
20201107:1510,18.01,17.22,0.27,3.22,10.07,1.17,0.0
20201107:1610,0.0,0.0,0.0,0.0,8.25,0.97,0.0
20201107:1710,0.0,0.0,0.0,0.0,8.19,0.9,0.0
20201107:1810,0.0,0.0,0.0,0.0,6.76,1.1,0.0
20201107:1910,0.0,0.0,0.0,0.0,4.31,1.59,0.0
20201107:2010,0.0,0.0,0.0,0.0,3.2,1.66,0.0
20201107:2110,0.0,0.0,0.0,0.0,2.87,1.52,0.0
20201107:2210,0.0,0.0,0.0,0.0,2.42,1.52,0.0
20201107:2310,0.0,0.0,0.0,0.0,1.97,1.52,0.0
20201108:0010,0.0,0.0,0.0,0.0,1.83,1.52,0.0
20201108:0110,0.0,0.0,0.0,0.0,2.0,1.45,0.0
20201108:0210,0.0,0.0,0.0,0.0,2.28,1.31,0.0
20201108:0310,0.0,0.0,0.0,0.0,2.87,1.1,0.0
20201108:0410,0.0,0.0,0.0,0.0,2.91,0.97,0.0
20201108:0510,0.0,0.0,0.0,0.0,2.89,0.97,0.0
20201108:0610,0.0,0.0,0.0,0.0,2.81,1.03,0.0
20201108:0710,126.33,40.87,0.87,5.68,1.65,1.24,0.0
20201108:0810,199.56,110.69,2.18,12.6,3.73,0.83,0.0
20201108:0910,439.01,121.86,3.74,17.9,6.89,0.9,0.0
20201108:1010,538.93,133.79,4.57,21.13,8.96,1.03,0.0
20201108:1110,613.03,119.22,4.88,21.95,10.55,0.97,0.0
20201108:1210,529.7,131.53,4.35,20.27,11.57,0.76,0.0
20201108:1310,386.31,127.37,3.27,16.28,12.05,0.76,0.0
20201108:1410,269.34,88.3,1.94,10.37,11.93,0.83,0.0
20201108:1510,32.14,17.23,0.28,2.99,11.11,0.83,0.0
20201108:1610,0.0,0.0,0.0,0.0,10.07,0.62,0.0
20201108:1710,0.0,0.0,0.0,0.0,9.39,0.55,0.0
20201108:1810,0.0,0.0,0.0,0.0,8.8,0.55,0.0
20201108:1910,0.0,0.0,0.0,0.0,8.39,0.62,0.0
20201108:2010,0.0,0.0,0.0,0.0,7.81,0.69,0.0
20201108:2110,0.0,0.0,0.0,0.0,6.92,0.83,0.0
20201108:2210,0.0,0.0,0.0,0.0,6.77,0.62,0.0
20201108:2310,0.0,0.0,0.0,0.0,6.32,0.28,0.0
20201109:0010,0.0,0.0,0.0,0.0,6.02,0.14,0.0
20201109:0110,0.0,0.0,0.0,0.0,5.67,0.14,0.0
20201109:0210,0.0,0.0,0.0,0.0,5.42,0.21,0.0
20201109:0310,0.0,0.0,0.0,0.0,5.14,0.07,0.0
20201109:0410,0.0,0.0,0.0,0.0,4.91,0.07,0.0
20201109:0510,0.0,0.0,0.0,0.0,4.71,0.21,0.0
20201109:0610,0.0,0.0,0.0,0.0,4.58,0.41,0.0
20201109:0710,21.88,34.56,0.54,5.42,2.07,0.55,0.0
20201109:0810,42.03,93.47,1.45,12.33,2.94,0.48,0.0
20201109:0910,134.67,156.42,2.67,17.62,4.5,0.62,0.0
20201109:1010,460.95,155.49,4.3,20.84,6.44,0.76,0.0
20201109:1110,367.6,187.43,4.15,21.66,8.25,0.83,0.0
20201109:1210,114.41,174.44,2.85,19.99,9.52,0.9,0.0
20201109:1310,211.01,148.7,2.72,16.02,10.08,1.17,0.0
20201109:1410,0.0,38.24,0.55,10.12,9.84,1.38,0.0
20201109:1510,0.0,6.53,0.09,2.76,8.7,1.66,0.0
20201109:1610,0.0,0.0,0.0,0.0,7.05,1.86,0.0
20201109:1710,0.0,0.0,0.0,0.0,5.55,1.72,0.0
20201109:1810,0.0,0.0,0.0,0.0,4.22,1.59,0.0
20201109:1910,0.0,0.0,0.0,0.0,2.52,1.52,0.0
20201109:2010,0.0,0.0,0.0,0.0,2.17,1.31,0.0
20201109:2110,0.0,0.0,0.0,0.0,2.03,1.17,0.0
20201109:2210,0.0,0.0,0.0,0.0,2.1,1.03,0.0
20201109:2310,0.0,0.0,0.0,0.0,2.47,0.76,0.0
20201110:0010,0.0,0.0,0.0,0.0,0.91,0.21,0.0
20201110:0110,0.0,0.0,0.0,0.0,0.53,0.14,0.0
20201110:0210,0.0,0.0,0.0,0.0,0.47,0.28,0.0
20201110:0310,0.0,0.0,0.0,0.0,0.6,0.28,0.0
20201110:0410,0.0,0.0,0.0,0.0,0.54,0.21,0.0
20201110:0510,0.0,0.0,0.0,0.0,0.59,0.21,0.0
20201110:0610,0.0,0.0,0.0,0.0,0.51,0.28,0.0
20201110:0710,7.59,26.94,0.4,5.17,1.45,0.62,0.0
20201110:0810,2.51,61.0,0.88,12.06,1.91,0.76,0.0
20201110:0910,0.0,61.55,0.88,17.34,2.53,0.69,0.0
20201110:1010,0.0,82.07,1.18,20.55,3.34,0.62,0.0
20201110:1110,0.0,80.2,1.15,21.37,4.31,0.69,0.0
20201110:1210,0.0,67.15,0.96,19.72,5.4,0.83,0.0
20201110:1310,0.0,62.48,0.9,15.76,6.0,0.9,0.0
20201110:1410,0.0,36.37,0.52,9.89,6.16,0.97,0.0
20201110:1510,0.0,6.53,0.09,2.54,5.81,1.03,0.0
20201110:1610,0.0,0.0,0.0,0.0,5.0,1.24,0.0
20201110:1710,0.0,0.0,0.0,0.0,4.21,1.17,0.0
20201110:1810,0.0,0.0,0.0,0.0,3.68,1.03,0.0
20201110:1910,0.0,0.0,0.0,0.0,3.07,0.83,0.0
20201110:2010,0.0,0.0,0.0,0.0,3.02,0.55,0.0
20201110:2110,0.0,0.0,0.0,0.0,2.89,0.55,0.0
20201110:2210,0.0,0.0,0.0,0.0,2.96,0.41,0.0
20201110:2310,0.0,0.0,0.0,0.0,2.82,0.55,0.0
20201111:0010,0.0,0.0,0.0,0.0,3.0,0.62,0.0
20201111:0110,0.0,0.0,0.0,0.0,3.43,0.76,0.0
20201111:0210,0.0,0.0,0.0,0.0,3.98,0.9,0.0
20201111:0310,0.0,0.0,0.0,0.0,4.35,1.03,0.0
20201111:0410,0.0,0.0,0.0,0.0,4.83,1.1,0.0
20201111:0510,0.0,0.0,0.0,0.0,5.16,1.1,0.0
20201111:0610,0.0,0.0,0.0,0.0,5.32,1.03,0.0
20201111:0710,59.4,34.98,0.6,4.91,5.6,1.1,0.0
20201111:0810,0.0,20.52,0.29,11.8,6.15,0.9,0.0
20201111:0910,0.0,40.1,0.58,17.06,6.75,1.24,0.0
20201111:1010,0.0,45.7,0.66,20.27,7.4,1.66,0.0
20201111:1110,2.16,108.49,1.57,21.09,7.8,1.52,0.0
20201111:1210,11.21,121.33,1.78,19.45,8.06,1.24,0.0
20201111:1310,9.82,93.12,1.37,15.51,8.33,1.17,0.0
20201111:1410,0.0,39.17,0.56,9.65,8.55,1.52,0.0
20201111:1510,0.0,0.0,0.0,0.0,8.34,1.24,0.0
20201111:1610,0.0,0.0,0.0,0.0,8.05,1.24,0.0
20201111:1710,0.0,0.0,0.0,0.0,7.92,1.1,0.0
20201111:1810,0.0,0.0,0.0,0.0,7.75,0.97,0.0
20201111:1910,0.0,0.0,0.0,0.0,7.6,1.1,0.0
20201111:2010,0.0,0.0,0.0,0.0,7.25,1.1,0.0
20201111:2110,0.0,0.0,0.0,0.0,6.86,1.17,0.0
20201111:2210,0.0,0.0,0.0,0.0,6.66,1.17,0.0
20201111:2310,0.0,0.0,0.0,0.0,6.33,1.24,0.0
20201112:0010,0.0,0.0,0.0,0.0,5.67,1.24,0.0
20201112:0110,0.0,0.0,0.0,0.0,4.83,1.24,0.0
20201112:0210,0.0,0.0,0.0,0.0,4.01,1.31,0.0
20201112:0310,0.0,0.0,0.0,0.0,3.44,1.17,0.0
20201112:0410,0.0,0.0,0.0,0.0,3.8,1.1,0.0
20201112:0510,0.0,0.0,0.0,0.0,4.18,1.17,0.0
20201112:0610,0.0,0.0,0.0,0.0,4.93,1.38,0.0
20201112:0710,8.28,24.14,0.36,4.66,5.21,1.59,0.0
20201112:0810,33.74,84.29,1.29,11.53,5.95,1.93,0.0
20201112:0910,52.46,132.1,2.05,16.79,6.8,2.69,0.0
20201112:1010,28.37,142.56,2.14,19.99,7.67,3.52,0.0
20201112:1110,2.18,111.3,1.61,20.82,8.68,4.0,0.0
20201112:1210,0.0,78.34,1.13,19.19,9.67,4.55,0.0
20201112:1310,0.0,19.58,0.28,15.26,9.84,3.72,0.0
20201112:1410,0.0,10.26,0.15,9.43,9.63,3.03,0.0
20201112:1510,0.0,0.0,0.0,0.0,9.44,3.03,0.0
20201112:1610,0.0,0.0,0.0,0.0,9.09,2.83,0.0
20201112:1710,0.0,0.0,0.0,0.0,8.53,2.55,0.0
20201112:1810,0.0,0.0,0.0,0.0,7.88,2.48,0.0
20201112:1910,0.0,0.0,0.0,0.0,7.36,2.9,0.0
20201112:2010,0.0,0.0,0.0,0.0,7.1,2.62,0.0
20201112:2110,0.0,0.0,0.0,0.0,6.56,2.34,0.0
20201112:2210,0.0,0.0,0.0,0.0,6.39,2.14,0.0
20201112:2310,0.0,0.0,0.0,0.0,5.93,1.93,0.0
20201113:0010,0.0,0.0,0.0,0.0,5.17,1.79,0.0
20201113:0110,0.0,0.0,0.0,0.0,4.39,1.79,0.0
20201113:0210,0.0,0.0,0.0,0.0,3.57,1.72,0.0
20201113:0310,0.0,0.0,0.0,0.0,3.28,1.59,0.0
20201113:0410,0.0,0.0,0.0,0.0,2.9,1.45,0.0
20201113:0510,0.0,0.0,0.0,0.0,2.71,1.38,0.0
20201113:0610,0.0,0.0,0.0,0.0,2.28,1.31,0.0
20201113:0710,8.67,22.25,0.33,4.41,2.91,1.66,0.0
20201113:0810,42.23,86.27,1.33,11.27,4.92,2.14,0.0
20201113:0910,126.83,148.03,2.48,16.52,5.6,2.48,0.0
20201113:1010,418.41,161.72,4.01,19.72,6.7,2.48,0.0
20201113:1110,2.2,103.83,1.5,20.55,7.84,2.28,0.0
20201113:1210,18.27,126.52,1.88,18.93,8.97,2.48,0.0
20201113:1310,256.27,140.79,2.71,15.02,9.88,2.76,0.0
20201113:1410,12.75,57.53,0.84,9.21,10.09,2.41,0.0
20201113:1510,0.0,0.0,0.0,0.0,9.98,2.34,0.0
20201113:1610,0.0,0.0,0.0,0.0,9.72,2.34,0.0
20201113:1710,0.0,0.0,0.0,0.0,9.52,2.28,0.0
20201113:1810,0.0,0.0,0.0,0.0,9.32,2.28,0.0
20201113:1910,0.0,0.0,0.0,0.0,9.47,2.83,0.0
20201113:2010,0.0,0.0,0.0,0.0,9.64,2.97,0.0
20201113:2110,0.0,0.0,0.0,0.0,9.73,3.03,0.0
20201113:2210,0.0,0.0,0.0,0.0,9.59,2.97,0.0
20201113:2310,0.0,0.0,0.0,0.0,9.23,2.9,0.0
20201114:0010,0.0,0.0,0.0,0.0,9.08,2.83,0.0
20201114:0110,0.0,0.0,0.0,0.0,9.14,2.9,0.0
20201114:0210,0.0,0.0,0.0,0.0,9.19,2.76,0.0
20201114:0310,0.0,0.0,0.0,0.0,9.32,2.48,0.0
20201114:0410,0.0,0.0,0.0,0.0,9.32,2.21,0.0
20201114:0510,0.0,0.0,0.0,0.0,8.7,2.07,0.0
20201114:0610,0.0,0.0,0.0,0.0,8.09,1.93,0.0
20201114:0710,40.97,26.39,0.44,4.16,8.74,2.14,0.0
20201114:0810,24.16,74.67,1.13,11.01,9.45,2.28,0.0
20201114:0910,23.31,110.73,1.66,16.25,10.76,2.14,0.0
20201114:1010,153.32,174.53,2.97,19.45,11.89,2.76,0.0
20201114:1110,290.55,184.61,3.64,20.29,12.62,3.1,0.0
20201114:1210,322.64,165.96,3.47,18.68,12.94,2.62,0.0
20201114:1310,307.56,130.15,2.77,14.79,13.45,2.55,0.0
20201114:1410,129.95,84.03,1.35,8.99,13.41,2.41,0.0
20201114:1510,0.0,0.0,0.0,0.0,12.38,2.28,0.0
20201114:1610,0.0,0.0,0.0,0.0,11.13,2.14,0.0
20201114:1710,0.0,0.0,0.0,0.0,10.06,2.28,0.0
20201114:1810,0.0,0.0,0.0,0.0,9.14,2.34,0.0
20201114:1910,0.0,0.0,0.0,0.0,8.59,2.34,0.0
20201114:2010,0.0,0.0,0.0,0.0,8.02,2.41,0.0
20201114:2110,0.0,0.0,0.0,0.0,7.63,2.48,0.0
20201114:2210,0.0,0.0,0.0,0.0,7.44,2.48,0.0
20201114:2310,0.0,0.0,0.0,0.0,7.45,2.62,0.0
20201115:0010,0.0,0.0,0.0,0.0,7.55,2.69,0.0
20201115:0110,0.0,0.0,0.0,0.0,7.49,2.62,0.0
20201115:0210,0.0,0.0,0.0,0.0,7.28,2.55,0.0
20201115:0310,0.0,0.0,0.0,0.0,7.0,2.55,0.0
20201115:0410,0.0,0.0,0.0,0.0,6.91,2.62,0.0
20201115:0510,0.0,0.0,0.0,0.0,6.78,2.62,0.0
20201115:0610,0.0,0.0,0.0,0.0,6.79,2.62,0.0
20201115:0710,23.97,22.69,0.36,3.92,6.94,2.55,0.0
20201115:0810,65.53,88.69,1.39,10.76,8.13,2.48,0.0
20201115:0910,42.43,120.56,1.85,15.99,9.93,2.48,0.0
20201115:1010,199.55,176.37,3.15,19.19,11.22,2.9,0.0
20201115:1110,550.27,125.14,4.31,20.03,12.37,3.38,0.0
20201115:1210,376.77,156.89,3.59,18.43,13.07,3.52,0.0
20201115:1310,383.13,115.07,2.92,14.56,13.42,3.38,0.0
20201115:1410,16.56,55.5,0.82,8.78,13.18,3.66,0.0
20201115:1510,0.0,0.0,0.0,0.0,12.31,3.66,0.0
20201115:1610,0.0,0.0,0.0,0.0,11.31,3.59,0.0
20201115:1710,0.0,0.0,0.0,0.0,10.79,3.79,0.0
20201115:1810,0.0,0.0,0.0,0.0,10.69,4.0,0.0
20201115:1910,0.0,0.0,0.0,0.0,10.34,4.34,0.0
20201115:2010,0.0,0.0,0.0,0.0,10.41,4.48,0.0
20201115:2110,0.0,0.0,0.0,0.0,10.56,4.55,0.0
20201115:2210,0.0,0.0,0.0,0.0,10.35,4.76,0.0
20201115:2310,0.0,0.0,0.0,0.0,10.11,4.76,0.0
20201116:0010,0.0,0.0,0.0,0.0,10.26,4.28,0.0
20201116:0110,0.0,0.0,0.0,0.0,10.21,3.93,0.0
20201116:0210,0.0,0.0,0.0,0.0,10.0,3.72,0.0
20201116:0310,0.0,0.0,0.0,0.0,9.71,3.93,0.0
20201116:0410,0.0,0.0,0.0,0.0,9.3,4.14,0.0
20201116:0510,0.0,0.0,0.0,0.0,8.75,4.21,0.0
20201116:0610,0.0,0.0,0.0,0.0,8.15,4.21,0.0
20201116:0710,0.0,7.46,0.11,3.68,7.91,3.93,0.0
20201116:0810,152.79,97.52,1.7,10.51,8.03,4.28,0.0
20201116:0910,164.45,144.83,2.52,15.74,8.63,4.55,0.0
20201116:1010,246.58,176.42,3.31,18.93,9.31,4.62,0.0
20201116:1110,2.26,101.98,1.47,19.78,9.95,5.31,0.0
20201116:1210,2.35,95.48,1.38,18.19,10.4,5.17,0.0
20201116:1310,49.42,112.32,1.71,14.34,10.66,4.97,0.0
20201116:1410,67.54,73.04,1.1,8.58,10.43,4.07,0.0
20201116:1510,0.0,0.0,0.0,0.0,9.85,3.93,0.0
20201116:1610,0.0,0.0,0.0,0.0,9.03,3.86,0.0
20201116:1710,0.0,0.0,0.0,0.0,8.91,3.93,0.0
20201116:1810,0.0,0.0,0.0,0.0,9.1,3.86,0.0
20201116:1910,0.0,0.0,0.0,0.0,8.49,3.59,0.0
20201116:2010,0.0,0.0,0.0,0.0,8.52,3.59,0.0
20201116:2110,0.0,0.0,0.0,0.0,8.72,3.66,0.0
20201116:2210,0.0,0.0,0.0,0.0,9.0,3.93,0.0
20201116:2310,0.0,0.0,0.0,0.0,9.04,4.07,0.0
20201117:0010,0.0,0.0,0.0,0.0,8.83,3.93,0.0
20201117:0110,0.0,0.0,0.0,0.0,8.47,3.93,0.0
20201117:0210,0.0,0.0,0.0,0.0,8.21,3.79,0.0
20201117:0310,0.0,0.0,0.0,0.0,8.11,3.59,0.0
20201117:0410,0.0,0.0,0.0,0.0,8.01,3.45,0.0
20201117:0510,0.0,0.0,0.0,0.0,8.03,3.52,0.0
20201117:0610,0.0,0.0,0.0,0.0,8.1,3.79,0.0
20201117:0710,0.0,2.8,0.04,3.44,8.23,3.93,0.0
20201117:0810,0.0,32.64,0.47,10.27,8.4,4.28,0.0
20201117:0910,0.0,58.75,0.84,15.48,8.58,4.41,0.0
20201117:1010,2.28,91.71,1.33,18.68,8.62,4.48,0.0
20201117:1110,0.0,56.89,0.82,19.53,8.68,4.48,0.0
20201117:1210,0.0,51.29,0.74,17.96,8.81,4.48,0.0
20201117:1310,0.0,45.7,0.66,14.13,9.0,4.41,0.0
20201117:1410,10.33,48.56,0.71,8.38,9.21,4.28,0.0
20201117:1510,0.0,0.0,0.0,0.0,9.34,4.14,0.0
20201117:1610,0.0,0.0,0.0,0.0,9.18,4.14,0.0
20201117:1710,0.0,0.0,0.0,0.0,9.29,4.14,0.0
20201117:1810,0.0,0.0,0.0,0.0,9.39,4.07,0.0
20201117:1910,0.0,0.0,0.0,0.0,9.32,4.0,0.0
20201117:2010,0.0,0.0,0.0,0.0,9.41,3.86,0.0
20201117:2110,0.0,0.0,0.0,0.0,9.45,3.72,0.0
20201117:2210,0.0,0.0,0.0,0.0,9.38,3.38,0.0
20201117:2310,0.0,0.0,0.0,0.0,9.29,3.03,0.0
20201118:0010,0.0,0.0,0.0,0.0,9.26,2.83,0.0
20201118:0110,0.0,0.0,0.0,0.0,9.14,2.69,0.0
20201118:0210,0.0,0.0,0.0,0.0,9.06,2.69,0.0
20201118:0310,0.0,0.0,0.0,0.0,8.91,2.62,0.0
20201118:0410,0.0,0.0,0.0,0.0,8.67,2.62,0.0
20201118:0510,0.0,0.0,0.0,0.0,8.46,2.69,0.0
20201118:0610,0.0,0.0,0.0,0.0,8.06,2.62,0.0
20201118:0710,0.0,5.6,0.08,3.2,7.97,2.28,0.0
20201118:0810,0.0,44.76,0.64,10.02,8.35,2.55,0.0
20201118:0910,0.0,41.03,0.59,15.24,9.07,3.59,0.0
20201118:1010,0.0,45.7,0.66,18.43,9.74,4.07,0.0
20201118:1110,0.0,41.97,0.6,19.29,10.13,4.07,0.0
20201118:1210,0.0,58.75,0.84,17.73,10.76,4.0,0.0
20201118:1310,215.52,133.36,2.38,13.92,11.31,4.0,0.0
20201118:1410,203.59,78.81,1.39,8.19,11.17,2.9,0.0
20201118:1510,0.0,0.0,0.0,0.0,10.34,2.55,0.0
20201118:1610,0.0,0.0,0.0,0.0,9.25,2.48,0.0
20201118:1710,0.0,0.0,0.0,0.0,8.51,2.62,0.0
20201118:1810,0.0,0.0,0.0,0.0,8.15,2.76,0.0
20201118:1910,0.0,0.0,0.0,0.0,7.83,2.83,0.0
20201118:2010,0.0,0.0,0.0,0.0,7.73,3.24,0.0
20201118:2110,0.0,0.0,0.0,0.0,7.78,3.59,0.0
20201118:2210,0.0,0.0,0.0,0.0,7.99,3.93,0.0
20201118:2310,0.0,0.0,0.0,0.0,8.09,4.21,0.0
20201119:0010,0.0,0.0,0.0,0.0,8.22,4.28,0.0
20201119:0110,0.0,0.0,0.0,0.0,8.47,4.41,0.0
20201119:0210,0.0,0.0,0.0,0.0,8.76,4.48,0.0
20201119:0310,0.0,0.0,0.0,0.0,9.13,4.48,0.0
20201119:0410,0.0,0.0,0.0,0.0,9.2,4.41,0.0
20201119:0510,0.0,0.0,0.0,0.0,9.49,4.55,0.0
20201119:0610,0.0,0.0,0.0,0.0,9.73,4.69,0.0
20201119:0710,18.28,16.18,0.25,2.97,9.7,4.83,0.0
20201119:0810,0.0,15.85,0.23,9.78,9.62,4.83,0.0
20201119:0910,0.0,24.25,0.35,14.99,9.19,5.45,0.0
20201119:1010,494.83,130.63,3.91,18.19,8.55,5.24,0.0
20201119:1110,319.16,179.55,3.59,19.06,8.59,6.28,0.0
20201119:1210,21.7,121.8,1.81,17.51,9.07,7.52,0.0
20201119:1310,13.45,87.44,1.29,13.71,8.98,5.93,0.0
20201119:1410,0.0,30.78,0.44,8.01,8.83,5.79,0.0
20201119:1510,0.0,0.0,0.0,0.0,8.19,5.38,0.0
20201119:1610,0.0,0.0,0.0,0.0,7.7,5.24,0.0
20201119:1710,0.0,0.0,0.0,0.0,7.02,4.83,0.0
20201119:1810,0.0,0.0,0.0,0.0,6.38,4.34,0.0
20201119:1910,0.0,0.0,0.0,0.0,5.97,4.0,0.0
20201119:2010,0.0,0.0,0.0,0.0,5.12,3.45,0.0
20201119:2110,0.0,0.0,0.0,0.0,4.26,3.31,0.0
20201119:2210,0.0,0.0,0.0,0.0,3.56,3.31,0.0
20201119:2310,0.0,0.0,0.0,0.0,3.1,3.31,0.0
20201120:0010,0.0,0.0,0.0,0.0,2.68,3.38,0.0
20201120:0110,0.0,0.0,0.0,0.0,2.34,3.52,0.0
20201120:0210,0.0,0.0,0.0,0.0,2.06,3.45,0.0
20201120:0310,0.0,0.0,0.0,0.0,1.83,3.31,0.0
20201120:0410,0.0,0.0,0.0,0.0,1.69,3.24,0.0
20201120:0510,0.0,0.0,0.0,0.0,1.42,3.24,0.0
20201120:0610,0.0,0.0,0.0,0.0,1.32,3.31,0.0
20201120:0710,0.0,2.8,0.04,2.75,1.69,3.17,0.0
20201120:0810,2.98,47.1,0.68,9.55,2.48,3.31,0.0
20201120:0910,2.49,80.61,1.17,14.76,3.32,4.28,0.0
20201120:1010,0.0,64.35,0.92,17.95,3.76,4.07,0.0
20201120:1110,23.32,132.36,1.97,18.83,4.45,3.59,0.0
20201120:1210,0.0,61.55,0.88,17.3,4.85,3.31,0.0
20201120:1310,16.32,88.04,1.3,13.52,4.95,3.31,0.0
20201120:1410,83.89,71.33,1.06,7.83,4.89,3.31,0.0
20201120:1510,0.0,0.0,0.0,0.0,3.94,2.62,0.0
20201120:1610,0.0,0.0,0.0,0.0,2.97,2.34,0.0
20201120:1710,0.0,0.0,0.0,0.0,2.2,2.07,0.0
20201120:1810,0.0,0.0,0.0,0.0,1.65,1.86,0.0
20201120:1910,0.0,0.0,0.0,0.0,1.41,1.86,0.0
20201120:2010,0.0,0.0,0.0,0.0,0.91,2.0,0.0
20201120:2110,0.0,0.0,0.0,0.0,0.39,1.86,0.0
20201120:2210,0.0,0.0,0.0,0.0,-0.03,1.93,0.0
20201120:2310,0.0,0.0,0.0,0.0,-0.16,1.93,0.0
20201121:0010,0.0,0.0,0.0,0.0,-0.48,1.79,0.0
