Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20201109:1310,362.43,16.02,10.08,1.17,0.0
20201109:1410,38.79,10.12,9.84,1.38,0.0
20201109:1510,6.62,2.76,8.7,1.66,0.0
20201109:1610,0.0,0.0,7.05,1.86,0.0
20201109:1710,0.0,0.0,5.55,1.72,0.0
20201109:1810,0.0,0.0,4.22,1.59,0.0
20201109:1910,0.0,0.0,2.52,1.52,0.0
20201109:2010,0.0,0.0,2.17,1.31,0.0
20201109:2110,0.0,0.0,2.03,1.17,0.0
20201109:2210,0.0,0.0,2.1,1.03,0.0
20201109:2310,0.0,0.0,2.47,0.76,0.0
20201110:0010,0.0,0.0,0.91,0.21,0.0
20201110:0110,0.0,0.0,0.53,0.14,0.0
20201110:0210,0.0,0.0,0.47,0.28,0.0
20201110:0310,0.0,0.0,0.6,0.28,0.0
20201110:0410,0.0,0.0,0.54,0.21,0.0
20201110:0510,0.0,0.0,0.59,0.21,0.0
20201110:0610,0.0,0.0,0.51,0.28,0.0
20201110:0710,34.93,5.17,1.45,0.62,0.0
20201110:0810,64.39,12.06,1.91,0.76,0.0
20201110:0910,62.43,17.34,2.53,0.69,0.0
20201110:1010,83.25,20.55,3.34,0.62,0.0
20201110:1110,81.35,21.37,4.31,0.69,0.0
20201110:1210,68.11,19.72,5.4,0.83,0.0
20201110:1310,63.38,15.76,6.0,0.9,0.0
20201110:1410,36.89,9.89,6.16,0.97,0.0
20201110:1510,6.62,2.54,5.81,1.03,0.0
20201110:1610,0.0,0.0,5.0,1.24,0.0
20201110:1710,0.0,0.0,4.21,1.17,0.0
20201110:1810,0.0,0.0,3.68,1.03,0.0
20201110:1910,0.0,0.0,3.07,0.83,0.0
20201110:2010,0.0,0.0,3.02,0.55,0.0
20201110:2110,0.0,0.0,2.89,0.55,0.0
20201110:2210,0.0,0.0,2.96,0.41,0.0
20201110:2310,0.0,0.0,2.82,0.55,0.0
20201111:0010,0.0,0.0,3.0,0.62,0.0
20201111:0110,0.0,0.0,3.43,0.76,0.0
20201111:0210,0.0,0.0,3.98,0.9,0.0
20201111:0310,0.0,0.0,4.35,1.03,0.0
20201111:0410,0.0,0.0,4.83,1.1,0.0
20201111:0510,0.0,0.0,5.16,1.1,0.0
20201111:0610,0.0,0.0,5.32,1.03,0.0
20201111:0710,94.98,4.91,5.6,1.1,0.0
20201111:0810,20.81,11.8,6.15,0.9,0.0
20201111:0910,40.68,17.06,6.75,1.24,0.0
20201111:1010,46.35,20.27,7.4,1.66,0.0
20201111:1110,112.22,21.09,7.8,1.52,0.0
20201111:1210,134.32,19.45,8.06,1.24,0.0
20201111:1310,104.3,15.51,8.33,1.17,0.0
20201111:1410,39.73,9.65,8.55,1.52,0.0
20201111:1510,0.0,0.0,8.34,1.24,0.0
20201111:1610,0.0,0.0,8.05,1.24,0.0
20201111:1710,0.0,0.0,7.92,1.1,0.0
20201111:1810,0.0,0.0,7.75,0.97,0.0
20201111:1910,0.0,0.0,7.6,1.1,0.0
20201111:2010,0.0,0.0,7.25,1.1,0.0
20201111:2110,0.0,0.0,6.86,1.17,0.0
20201111:2210,0.0,0.0,6.66,1.17,0.0
20201111:2310,0.0,0.0,6.33,1.24,0.0
20201112:0010,0.0,0.0,5.67,1.24,0.0
20201112:0110,0.0,0.0,4.83,1.24,0.0
20201112:0210,0.0,0.0,4.01,1.31,0.0
20201112:0310,0.0,0.0,3.44,1.17,0.0
20201112:0410,0.0,0.0,3.8,1.1,0.0
20201112:0510,0.0,0.0,4.18,1.17,0.0
20201112:0610,0.0,0.0,4.93,1.38,0.0
20201112:0710,32.78,4.66,5.21,1.59,0.0
20201112:0810,119.32,11.53,5.95,1.93,0.0
20201112:0910,186.61,16.79,6.8,2.69,0.0
20201112:1010,173.08,19.99,7.67,3.52,0.0
20201112:1110,115.09,20.82,8.68,4.0,0.0
20201112:1210,79.46,19.19,9.67,4.55,0.0
20201112:1310,19.87,15.26,9.84,3.72,0.0
20201112:1410,10.41,9.43,9.63,3.03,0.0
20201112:1510,0.0,0.0,9.44,3.03,0.0
20201112:1610,0.0,0.0,9.09,2.83,0.0
20201112:1710,0.0,0.0,8.53,2.55,0.0
20201112:1810,0.0,0.0,7.88,2.48,0.0
20201112:1910,0.0,0.0,7.36,2.9,0.0
20201112:2010,0.0,0.0,7.1,2.62,0.0
20201112:2110,0.0,0.0,6.56,2.34,0.0
20201112:2210,0.0,0.0,6.39,2.14,0.0
20201112:2310,0.0,0.0,5.93,1.93,0.0
20201113:0010,0.0,0.0,5.17,1.79,0.0
20201113:0110,0.0,0.0,4.39,1.79,0.0
20201113:0210,0.0,0.0,3.57,1.72,0.0
20201113:0310,0.0,0.0,3.28,1.59,0.0
20201113:0410,0.0,0.0,2.9,1.45,0.0
20201113:0510,0.0,0.0,2.71,1.38,0.0
20201113:0610,0.0,0.0,2.28,1.31,0.0
20201113:0710,31.26,4.41,2.91,1.66,0.0
20201113:0810,129.83,11.27,4.92,2.14,0.0
20201113:0910,277.33,16.52,5.6,2.48,0.0
20201113:1010,584.14,19.72,6.7,2.48,0.0
20201113:1110,107.53,20.55,7.84,2.28,0.0
20201113:1210,146.67,18.93,8.97,2.48,0.0
20201113:1310,399.77,15.02,9.88,2.76,0.0
20201113:1410,71.12,9.21,10.09,2.41,0.0
20201113:1510,0.0,0.0,9.98,2.34,0.0
20201113:1610,0.0,0.0,9.72,2.34,0.0
20201113:1710,0.0,0.0,9.52,2.28,0.0
20201113:1810,0.0,0.0,9.32,2.28,0.0
20201113:1910,0.0,0.0,9.47,2.83,0.0
20201113:2010,0.0,0.0,9.64,2.97,0.0
20201113:2110,0.0,0.0,9.73,3.03,0.0
20201113:2210,0.0,0.0,9.59,2.97,0.0
20201113:2310,0.0,0.0,9.23,2.9,0.0
20201114:0010,0.0,0.0,9.08,2.83,0.0
20201114:0110,0.0,0.0,9.14,2.9,0.0
20201114:0210,0.0,0.0,9.19,2.76,0.0
20201114:0310,0.0,0.0,9.32,2.48,0.0
20201114:0410,0.0,0.0,9.32,2.21,0.0
20201114:0510,0.0,0.0,8.7,2.07,0.0
20201114:0610,0.0,0.0,8.09,1.93,0.0
20201114:0710,67.81,4.16,8.74,2.14,0.0
20201114:0810,99.95,11.01,9.45,2.28,0.0
20201114:0910,135.71,16.25,10.76,2.14,0.0
20201114:1010,330.83,19.45,11.89,2.76,0.0
20201114:1110,478.81,20.29,12.62,3.1,0.0
20201114:1210,492.07,18.68,12.94,2.62,0.0
20201114:1310,440.48,14.79,13.45,2.55,0.0
20201114:1410,215.33,8.99,13.41,2.41,0.0
20201114:1510,0.0,0.0,12.38,2.28,0.0
20201114:1610,0.0,0.0,11.13,2.14,0.0
20201114:1710,0.0,0.0,10.06,2.28,0.0
20201114:1810,0.0,0.0,9.14,2.34,0.0
20201114:1910,0.0,0.0,8.59,2.34,0.0
20201114:2010,0.0,0.0,8.02,2.41,0.0
20201114:2110,0.0,0.0,7.63,2.48,0.0
20201114:2210,0.0,0.0,7.44,2.48,0.0
20201114:2310,0.0,0.0,7.45,2.62,0.0
20201115:0010,0.0,0.0,7.55,2.69,0.0
20201115:0110,0.0,0.0,7.49,2.62,0.0
20201115:0210,0.0,0.0,7.28,2.55,0.0
20201115:0310,0.0,0.0,7.0,2.55,0.0
20201115:0410,0.0,0.0,6.91,2.62,0.0
20201115:0510,0.0,0.0,6.78,2.62,0.0
20201115:0610,0.0,0.0,6.79,2.62,0.0
20201115:0710,47.02,3.92,6.94,2.55,0.0
20201115:0810,155.61,10.76,8.13,2.48,0.0
20201115:0910,164.83,15.99,9.93,2.48,0.0
20201115:1010,379.06,19.19,11.22,2.9,0.0
20201115:1110,679.72,20.03,12.37,3.38,0.0
20201115:1210,537.25,18.43,13.07,3.52,0.0
20201115:1310,501.12,14.56,13.42,3.38,0.0
20201115:1410,72.88,8.78,13.18,3.66,0.0
20201115:1510,0.0,0.0,12.31,3.66,0.0
20201115:1610,0.0,0.0,11.31,3.59,0.0
20201115:1710,0.0,0.0,10.79,3.79,0.0
20201115:1810,0.0,0.0,10.69,4.0,0.0
20201115:1910,0.0,0.0,10.34,4.34,0.0
20201115:2010,0.0,0.0,10.41,4.48,0.0
20201115:2110,0.0,0.0,10.56,4.55,0.0
20201115:2210,0.0,0.0,10.35,4.76,0.0
20201115:2310,0.0,0.0,10.11,4.76,0.0
20201116:0010,0.0,0.0,10.26,4.28,0.0
20201116:0110,0.0,0.0,10.21,3.93,0.0
20201116:0210,0.0,0.0,10.0,3.72,0.0
20201116:0310,0.0,0.0,9.71,3.93,0.0
20201116:0410,0.0,0.0,9.3,4.14,0.0
20201116:0510,0.0,0.0,8.75,4.21,0.0
20201116:0610,0.0,0.0,8.15,4.21,0.0
20201116:0710,7.57,3.68,7.91,3.93,0.0
20201116:0810,252.0,10.51,8.03,4.28,0.0
20201116:0910,311.79,15.74,8.63,4.55,0.0
20201116:1010,426.32,18.93,9.31,4.62,0.0
20201116:1110,105.71,19.78,9.95,5.31,0.0
20201116:1210,99.21,18.19,10.4,5.17,0.0
20201116:1310,163.46,14.34,10.66,4.97,0.0
20201116:1410,141.68,8.58,10.43,4.07,0.0
20201116:1510,0.0,0.0,9.85,3.93,0.0
20201116:1610,0.0,0.0,9.03,3.86,0.0
20201116:1710,0.0,0.0,8.91,3.93,0.0
20201116:1810,0.0,0.0,9.1,3.86,0.0
20201116:1910,0.0,0.0,8.49,3.59,0.0
20201116:2010,0.0,0.0,8.52,3.59,0.0
20201116:2110,0.0,0.0,8.72,3.66,0.0
20201116:2210,0.0,0.0,9.0,3.93,0.0
20201116:2310,0.0,0.0,9.04,4.07,0.0
20201117:0010,0.0,0.0,8.83,3.93,0.0
20201117:0110,0.0,0.0,8.47,3.93,0.0
20201117:0210,0.0,0.0,8.21,3.79,0.0
20201117:0310,0.0,0.0,8.11,3.59,0.0
20201117:0410,0.0,0.0,8.01,3.45,0.0
20201117:0510,0.0,0.0,8.03,3.52,0.0
20201117:0610,0.0,0.0,8.1,3.79,0.0
20201117:0710,2.84,3.44,8.23,3.93,0.0
20201117:0810,33.11,10.27,8.4,4.28,0.0
20201117:0910,59.6,15.48,8.58,4.41,0.0
20201117:1010,95.32,18.68,8.62,4.48,0.0
20201117:1110,57.7,19.53,8.68,4.48,0.0
20201117:1210,52.03,17.96,8.81,4.48,0.0
20201117:1310,46.35,14.13,9.0,4.41,0.0
20201117:1410,59.6,8.38,9.21,4.28,0.0
20201117:1510,0.0,0.0,9.34,4.14,0.0
20201117:1610,0.0,0.0,9.18,4.14,0.0
20201117:1710,0.0,0.0,9.29,4.14,0.0
20201117:1810,0.0,0.0,9.39,4.07,0.0
20201117:1910,0.0,0.0,9.32,4.0,0.0
20201117:2010,0.0,0.0,9.41,3.86,0.0
20201117:2110,0.0,0.0,9.45,3.72,0.0
20201117:2210,0.0,0.0,9.38,3.38,0.0
20201117:2310,0.0,0.0,9.29,3.03,0.0
20201118:0010,0.0,0.0,9.26,2.83,0.0
20201118:0110,0.0,0.0,9.14,2.69,0.0
20201118:0210,0.0,0.0,9.06,2.69,0.0
20201118:0310,0.0,0.0,8.91,2.62,0.0
20201118:0410,0.0,0.0,8.67,2.62,0.0
20201118:0510,0.0,0.0,8.46,2.69,0.0
20201118:0610,0.0,0.0,8.06,2.62,0.0
20201118:0710,5.68,3.2,7.97,2.28,0.0
20201118:0810,45.41,10.02,8.35,2.55,0.0
20201118:0910,41.62,15.24,9.07,3.59,0.0
20201118:1010,46.35,18.43,9.74,4.07,0.0
20201118:1110,42.57,19.29,10.13,4.07,0.0
20201118:1210,59.6,17.73,10.76,4.0,0.0
20201118:1310,351.27,13.92,11.31,4.0,0.0
20201118:1410,283.8,8.19,11.17,2.9,0.0
20201118:1510,0.0,0.0,10.34,2.55,0.0
20201118:1610,0.0,0.0,9.25,2.48,0.0
20201118:1710,0.0,0.0,8.51,2.62,0.0
20201118:1810,0.0,0.0,8.15,2.76,0.0
20201118:1910,0.0,0.0,7.83,2.83,0.0
20201118:2010,0.0,0.0,7.73,3.24,0.0
20201118:2110,0.0,0.0,7.78,3.59,0.0
20201118:2210,0.0,0.0,7.99,3.93,0.0
20201118:2310,0.0,0.0,8.09,4.21,0.0
20201119:0010,0.0,0.0,8.22,4.28,0.0
20201119:0110,0.0,0.0,8.47,4.41,0.0
20201119:0210,0.0,0.0,8.76,4.48,0.0
20201119:0310,0.0,0.0,9.13,4.48,0.0
20201119:0410,0.0,0.0,9.2,4.41,0.0
20201119:0510,0.0,0.0,9.49,4.55,0.0
20201119:0610,0.0,0.0,9.73,4.69,0.0
20201119:0710,34.71,2.97,9.7,4.83,0.0
20201119:0810,16.08,9.78,9.62,4.83,0.0
20201119:0910,24.6,14.99,9.19,5.45,0.0
20201119:1010,629.38,18.19,8.55,5.24,0.0
20201119:1110,502.3,19.06,8.59,6.28,0.0
20201119:1210,145.3,17.51,9.07,7.52,0.0
20201119:1310,102.18,13.71,8.98,5.93,0.0
20201119:1410,31.22,8.01,8.83,5.79,0.0
20201119:1510,0.0,0.0,8.19,5.38,0.0
20201119:1610,0.0,0.0,7.7,5.24,0.0
20201119:1710,0.0,0.0,7.02,4.83,0.0
20201119:1810,0.0,0.0,6.38,4.34,0.0
20201119:1910,0.0,0.0,5.97,4.0,0.0
20201119:2010,0.0,0.0,5.12,3.45,0.0
20201119:2110,0.0,0.0,4.26,3.31,0.0
20201119:2210,0.0,0.0,3.56,3.31,0.0
20201119:2310,0.0,0.0,3.1,3.31,0.0
20201120:0010,0.0,0.0,2.68,3.38,0.0
20201120:0110,0.0,0.0,2.34,3.52,0.0
20201120:0210,0.0,0.0,2.06,3.45,0.0
20201120:0310,0.0,0.0,1.83,3.31,0.0
20201120:0410,0.0,0.0,1.69,3.24,0.0
20201120:0510,0.0,0.0,1.42,3.24,0.0
20201120:0610,0.0,0.0,1.32,3.31,0.0
20201120:0710,2.84,2.75,1.69,3.17,0.0
20201120:0810,50.76,9.55,2.48,3.31,0.0
20201120:0910,84.26,14.76,3.32,4.28,0.0
20201120:1010,65.27,17.95,3.76,4.07,0.0
20201120:1110,157.65,18.83,4.45,3.59,0.0
20201120:1210,62.43,17.3,4.85,3.31,0.0
20201120:1310,105.67,13.52,4.95,3.31,0.0
20201120:1410,156.27,7.83,4.89,3.31,0.0
20201120:1510,0.0,0.0,3.94,2.62,0.0
20201120:1610,0.0,0.0,2.97,2.34,0.0
20201120:1710,0.0,0.0,2.2,2.07,0.0
20201120:1810,0.0,0.0,1.65,1.86,0.0
20201120:1910,0.0,0.0,1.41,1.86,0.0
20201120:2010,0.0,0.0,0.91,2.0,0.0
20201120:2110,0.0,0.0,0.39,1.86,0.0
20201120:2210,0.0,0.0,-0.03,1.93,0.0
20201120:2310,0.0,0.0,-0.16,1.93,0.0
20201121:0010,0.0,0.0,-0.48,1.79,0.0
20201121:0110,0.0,0.0,-1.23,1.79,0.0
20201121:0210,0.0,0.0,-1.88,1.93,0.0
20201121:0310,0.0,0.0,-2.16,2.07,0.0
20201121:0410,0.0,0.0,-2.27,2.07,0.0
20201121:0510,0.0,0.0,-2.24,2.21,0.0
20201121:0610,0.0,0.0,-1.75,2.55,0.0
20201121:0710,16.84,2.52,-0.2,3.52,0.0
20201121:0810,17.97,9.32,0.92,3.93,0.0
20201121:0910,35.95,14.52,1.89,4.07,0.0
20201121:1010,52.97,17.72,2.83,4.07,0.0
20201121:1110,344.34,18.6,3.17,4.14,0.0
20201121:1210,233.89,17.09,3.64,4.21,0.0
20201121:1310,130.88,13.33,4.02,4.14,0.0
20201121:1410,159.41,7.66,4.07,3.93,0.0
20201121:1510,0.0,0.0,4.01,4.34,0.0
20201121:1610,0.0,0.0,4.0,4.34,0.0
20201121:1710,0.0,0.0,4.07,4.41,0.0
20201121:1810,0.0,0.0,4.02,4.34,0.0
20201121:1910,0.0,0.0,3.52,4.28,0.0
20201121:2010,0.0,0.0,3.61,4.34,0.0
20201121:2110,0.0,0.0,3.73,4.41,0.0
20201121:2210,0.0,0.0,3.84,4.34,0.0
20201121:2310,0.0,0.0,3.88,4.28,0.0
20201122:0010,0.0,0.0,4.01,4.07,0.0
20201122:0110,0.0,0.0,4.15,3.93,0.0
20201122:0210,0.0,0.0,4.28,3.86,0.0
20201122:0310,0.0,0.0,4.37,4.0,0.0
20201122:0410,0.0,0.0,4.52,4.07,0.0
20201122:0510,0.0,0.0,4.75,4.14,0.0
20201122:0610,0.0,0.0,4.9,4.28,0.0
20201122:0710,0.0,0.0,4.52,4.55,0.0
20201122:0810,56.47,9.1,4.81,4.55,0.0
20201122:0910,33.11,14.29,5.06,3.93,0.0
20201122:1010,49.19,17.49,5.48,4.07,0.0
20201122:1110,42.57,18.39,5.95,4.55,0.0
20201122:1210,31.22,16.88,6.26,4.41,0.0
20201122:1310,18.92,13.14,6.42,4.0,0.0
20201122:1410,8.51,7.49,6.58,3.93,0.0
20201122:1510,0.0,0.0,6.75,3.52,0.0
20201122:1610,0.0,0.0,6.85,3.31,0.0
20201122:1710,0.0,0.0,6.93,3.17,0.0
20201122:1810,0.0,0.0,6.95,3.1,0.0
20201122:1910,0.0,0.0,6.33,2.97,0.0
20201122:2010,0.0,0.0,6.33,3.17,0.0
20201122:2110,0.0,0.0,6.32,3.1,0.0
20201122:2210,0.0,0.0,6.3,3.1,0.0
20201122:2310,0.0,0.0,6.34,3.24,0.0
20201123:0010,0.0,0.0,6.45,3.24,0.0
20201123:0110,0.0,0.0,6.62,3.31,0.0
20201123:0210,0.0,0.0,6.55,2.97,0.0
20201123:0310,0.0,0.0,6.34,2.97,0.0
20201123:0410,0.0,0.0,5.89,3.45,0.0
20201123:0510,0.0,0.0,5.14,3.38,0.0
20201123:0610,0.0,0.0,4.39,3.24,0.0
20201123:0710,0.0,0.0,4.84,3.03,0.0
20201123:0810,119.47,8.87,4.92,3.1,0.0
20201123:0910,271.17,14.07,5.54,2.83,0.0
20201123:1010,228.79,17.27,6.35,3.86,0.0
20201123:1110,380.05,18.17,7.13,4.76,0.0
20201123:1210,281.21,16.69,7.37,4.21,0.0
20201123:1310,183.23,12.96,7.46,3.79,0.0
20201123:1410,270.65,7.34,7.22,2.9,0.0
20201123:1510,0.0,0.0,6.19,2.21,0.0
20201123:1610,0.0,0.0,4.89,2.21,0.0
20201123:1710,0.0,0.0,4.03,2.21,0.0
20201123:1810,0.0,0.0,3.35,2.14,0.0
20201123:1910,0.0,0.0,2.19,2.07,0.0
20201123:2010,0.0,0.0,1.18,1.93,0.0
20201123:2110,0.0,0.0,0.46,1.72,0.0
20201123:2210,0.0,0.0,-0.35,1.79,0.0
20201123:2310,0.0,0.0,-0.77,1.86,0.0
20201124:0010,0.0,0.0,-0.35,1.66,0.0
20201124:0110,0.0,0.0,-1.12,1.79,0.0
20201124:0210,0.0,0.0,-1.16,2.0,0.0
20201124:0310,0.0,0.0,0.58,1.93,0.0
20201124:0410,0.0,0.0,1.88,2.0,0.0
20201124:0510,0.0,0.0,2.59,2.07,0.0
20201124:0610,0.0,0.0,2.83,2.14,0.0
20201124:0710,0.0,0.0,2.97,2.14,0.0
20201124:0810,91.89,8.66,3.32,1.72,0.0
20201124:0910,120.93,13.85,3.78,1.86,0.0
20201124:1010,105.03,17.06,4.69,2.48,0.0
20201124:1110,74.73,17.97,5.66,2.69,0.0
20201124:1210,69.06,16.5,6.34,2.55,0.0
20201124:1310,68.57,12.79,6.54,2.28,0.0
20201124:1410,61.53,7.18,6.3,1.79,0.0
20201124:1510,0.0,0.0,5.31,1.66,0.0
20201124:1610,0.0,0.0,4.07,1.72,0.0
20201124:1710,0.0,0.0,3.08,1.72,0.0
20201124:1810,0.0,0.0,2.41,1.72,0.0
20201124:1910,0.0,0.0,1.78,1.59,0.0
20201124:2010,0.0,0.0,2.11,1.52,0.0
20201124:2110,0.0,0.0,1.99,1.59,0.0
20201124:2210,0.0,0.0,2.08,1.66,0.0
20201124:2310,0.0,0.0,2.1,1.93,0.0
20201125:0010,0.0,0.0,2.01,1.86,0.0
20201125:0110,0.0,0.0,1.9,1.79,0.0
20201125:0210,0.0,0.0,1.9,1.79,0.0
20201125:0310,0.0,0.0,1.84,1.79,0.0
20201125:0410,0.0,0.0,1.65,1.66,0.0
20201125:0510,0.0,0.0,1.22,1.59,0.0
20201125:0610,0.0,0.0,1.01,1.52,0.0
20201125:0710,0.0,0.0,1.48,2.0,0.0
20201125:0810,44.47,8.45,1.98,1.79,0.0
20201125:0910,113.0,13.64,2.94,2.28,0.0
20201125:1010,371.82,16.85,4.17,2.55,0.0
20201125:1110,654.62,17.77,5.36,2.55,0.0
20201125:1210,588.88,16.31,6.43,2.48,0.0
20201125:1310,467.32,12.63,6.91,2.34,0.0
20201125:1410,285.78,7.04,6.74,1.93,0.0
20201125:1510,0.0,0.0,5.59,2.0,0.0
20201125:1610,0.0,0.0,4.34,2.07,0.0
20201125:1710,0.0,0.0,3.29,2.21,0.0
20201125:1810,0.0,0.0,2.48,2.21,0.0
20201125:1910,0.0,0.0,1.63,2.48,0.0
20201125:2010,0.0,0.0,1.38,2.41,0.0
20201125:2110,0.0,0.0,1.03,2.28,0.0
20201125:2210,0.0,0.0,0.76,2.28,0.0
20201125:2310,0.0,0.0,0.42,2.21,0.0
20201126:0010,0.0,0.0,0.04,2.14,0.0
20201126:0110,0.0,0.0,-0.07,2.14,0.0
20201126:0210,0.0,0.0,0.03,2.07,0.0
20201126:0310,0.0,0.0,0.08,2.0,0.0
20201126:0410,0.0,0.0,0.57,1.86,0.0
20201126:0510,0.0,0.0,1.4,1.66,0.0
20201126:0610,0.0,0.0,1.68,1.59,0.0
20201126:0710,0.0,0.0,1.77,2.14,0.0
20201126:0810,93.44,8.24,2.45,2.07,0.0
20201126:0910,58.65,13.43,3.21,2.21,0.0
20201126:1010,70.0,16.64,4.16,2.41,0.0
20201126:1110,123.28,17.58,4.85,2.48,0.0
20201126:1210,542.53,16.14,5.56,2.34,0.0
20201126:1310,110.36,12.47,5.86,2.07,0.0
20201126:1410,38.83,6.9,6.04,1.79,0.0
20201126:1510,0.0,0.0,5.22,1.66,0.0
20201126:1610,0.0,0.0,4.33,1.66,0.0
20201126:1710,0.0,0.0,3.86,1.45,0.0
20201126:1810,0.0,0.0,3.57,1.38,0.0
20201126:1910,0.0,0.0,3.31,1.52,0.0
20201126:2010,0.0,0.0,3.19,1.38,0.0
20201126:2110,0.0,0.0,3.02,1.17,0.0
20201126:2210,0.0,0.0,2.51,1.1,0.0
20201126:2310,0.0,0.0,2.16,1.03,0.0
20201127:0010,0.0,0.0,1.67,1.03,0.0
20201127:0110,0.0,0.0,1.54,0.97,0.0
20201127:0210,0.0,0.0,1.51,0.9,0.0
20201127:0310,0.0,0.0,1.61,0.76,0.0
20201127:0410,0.0,0.0,1.97,0.41,0.0
20201127:0510,0.0,0.0,1.94,0.41,0.0
20201127:0610,0.0,0.0,1.83,0.48,0.0
20201127:0710,0.0,0.0,1.84,0.62,0.0
20201127:0810,50.57,8.04,2.2,0.69,0.0
20201127:0910,88.06,13.23,3.21,0.62,0.0
20201127:1010,400.16,16.45,4.3,0.48,0.0
20201127:1110,124.38,17.39,5.2,0.48,0.0
20201127:1210,144.02,15.97,5.93,0.34,0.0
20201127:1310,127.99,12.32,6.3,0.34,0.0
20201127:1410,51.7,6.77,6.18,0.76,0.0
20201127:1510,0.0,0.0,5.43,1.31,0.0
20201127:1610,0.0,0.0,3.8,1.38,0.0
20201127:1710,0.0,0.0,3.11,1.03,0.0
20201127:1810,0.0,0.0,3.53,0.76,0.0
20201127:1910,0.0,0.0,1.86,1.1,0.0
20201127:2010,0.0,0.0,1.0,1.31,0.0
20201127:2110,0.0,0.0,0.69,1.24,0.0
20201127:2210,0.0,0.0,1.55,0.9,0.0
20201127:2310,0.0,0.0,1.05,0.97,0.0
20201128:0010,0.0,0.0,-0.6,1.31,0.0
20201128:0110,0.0,0.0,-1.14,1.38,0.0
20201128:0210,0.0,0.0,-1.27,1.31,0.0
20201128:0310,0.0,0.0,-1.75,1.45,0.0
20201128:0410,0.0,0.0,-1.74,1.52,0.0
20201128:0510,0.0,0.0,-1.24,1.45,0.0
20201128:0610,0.0,0.0,-0.86,1.52,0.0
20201128:0710,0.0,0.0,0.0,1.52,0.0
20201128:0810,36.89,7.84,1.01,1.72,0.0
20201128:0910,39.73,13.03,1.84,2.34,0.0
20201128:1010,46.35,16.26,2.37,2.83,0.0
20201128:1110,52.03,17.21,2.78,2.83,0.0
20201128:1210,46.35,15.81,2.9,2.76,0.0
20201128:1310,35.0,12.18,2.73,2.9,0.0
20201128:1410,21.76,6.64,2.32,3.03,0.0
20201128:1510,0.0,0.0,1.85,3.17,0.0
20201128:1610,0.0,0.0,1.38,3.31,0.0
20201128:1710,0.0,0.0,1.02,3.38,0.0
20201128:1810,0.0,0.0,0.75,3.1,0.0
20201128:1910,0.0,0.0,0.0,3.03,0.0
20201128:2010,0.0,0.0,-0.08,2.9,0.0
20201128:2110,0.0,0.0,-0.13,3.17,0.0
20201128:2210,0.0,0.0,-0.22,2.69,0.0
20201128:2310,0.0,0.0,-0.2,2.62,0.0
20201129:0010,0.0,0.0,-0.37,2.21,0.0
20201129:0110,0.0,0.0,-0.28,2.0,0.0
20201129:0210,0.0,0.0,-0.32,1.72,0.0
20201129:0310,0.0,0.0,-0.05,1.52,0.0
20201129:0410,0.0,0.0,0.01,1.45,0.0
20201129:0510,0.0,0.0,0.11,1.38,0.0
20201129:0610,0.0,0.0,-0.09,1.31,0.0
20201129:0710,0.0,0.0,0.05,1.45,0.0
20201129:0810,51.93,7.65,0.15,1.24,0.0
20201129:0910,99.73,12.84,0.96,1.45,0.0
20201129:1010,150.29,16.07,1.64,1.93,0.0
20201129:1110,108.07,17.04,1.96,1.66,0.0
20201129:1210,74.73,15.65,2.38,1.66,0.0
20201129:1310,54.87,12.04,2.54,1.38,0.0
20201129:1410,21.76,6.53,2.55,1.1,0.0
20201129:1510,0.0,0.0,2.13,0.69,0.0
20201129:1610,0.0,0.0,1.33,0.83,0.0
20201129:1710,0.0,0.0,0.31,1.03,0.0
20201129:1810,0.0,0.0,-0.16,1.03,0.0
20201129:1910,0.0,0.0,0.19,0.83,0.0
20201129:2010,0.0,0.0,-0.41,0.97,0.0
20201129:2110,0.0,0.0,-0.4,0.76,0.0
20201129:2210,0.0,0.0,-0.31,0.69,0.0
20201129:2310,0.0,0.0,-0.07,0.76,0.0
20201130:0010,0.0,0.0,-0.16,1.03,0.0
20201130:0110,0.0,0.0,-0.16,1.24,0.0
20201130:0210,0.0,0.0,-0.35,1.31,0.0
20201130:0310,0.0,0.0,-0.28,1.31,0.0
20201130:0410,0.0,0.0,-0.83,1.38,0.0
20201130:0510,0.0,0.0,-1.33,1.45,0.0
20201130:0610,0.0,0.0,-1.5,1.45,0.0
20201130:0710,0.0,0.0,-2.6,1.59,0.0
20201130:0810,167.93,7.46,-2.31,1.52,0.0
20201130:0910,441.53,12.66,-0.61,1.93,0.0
20201130:1010,591.22,15.89,0.01,2.97,0.0
20201130:1110,625.73,16.87,0.38,3.03,0.0
20201130:1210,560.02,15.5,0.91,3.17,0.0
20201130:1310,118.03,11.91,1.07,3.03,0.0
20201130:1410,46.37,6.42,0.85,2.48,0.0
20201130:1510,0.0,0.0,0.01,2.48,0.0
20201130:1610,0.0,0.0,-0.54,2.62,0.0
20201130:1710,0.0,0.0,-0.89,2.83,0.0
20201130:1810,0.0,0.0,-1.05,2.97,0.0
20201130:1910,0.0,0.0,-0.84,3.45,0.0
20201130:2010,0.0,0.0,-0.61,3.38,0.0
